,ENSG00000103740~chr15:78247660-78248550,ENSG00000039068~chr16:68731739-68732631,ENSG00000103740~chr15:78262973-78263663,ENSG00000226281~chr6:6704161-6705011,ENSG00000264066~chr17:28906669-28907506,ENSG00000264066~chr17:28865144-28865894,ENSG00000103740~chr15:78276232-78277115,ENSG00000173262~chr12:7872610-7873485,ENSG00000120278~chr6:150640924-150641691,ENSG00000158578~chrX:55014715-55015629,ENSG00000039068~chr16:68792672-68793582,ENSG00000029534~chr8:41797283-41798132,ENSG00000166947~chr15:43220719-43221615,ENSG00000152078~chr1:95179309-95180186,ENSG00000004939~chr17:44266291-44267197,ENSG00000004939~chr17:44288162-44289044,ENSG00000128268~chr22:39472801-39473627,ENSG00000029534~chr8:41767510-41768299,ENSG00000169398~chr8:140693258-140694176,ENSG00000088387~chr13:99053402-99054266,ENSG00000144407~chr2:208571410-208572298,ENSG00000072134~chr17:19270708-19271611,ENSG00000288046~chr6:6684138-6684956,ENSG00000070182~chr14:64879986-64880650,ENSG00000253819~chr8:122693857-122694773,ENSG00000100012~chr22:30451182-30452012,ENSG00000264066~chr17:28861579-28862373,ENSG00000070182~chr14:64844781-64845617,ENSG00000214049~chr19:15828283-15829192,ENSG00000170873~chr8:124610026-124610875,ENSG00000206177~chr16:113162-114072,ENSG00000168754~chr2:96907191-96908055,ENSG00000168477~chr6:32131545-32132216,ENSG00000228793~chr6:3650686-3651540,ENSG00000227070~chr1:51520362-51521095,ENSG00000168754~chr2:96924285-96924998,ENSG00000128268~chr22:39452347-39453203,ENSG00000039068~chr16:68736909-68737793,ENSG00000287860~chr7:7100368-7101064,ENSG00000198838~chr15:33678116-33679062,ENSG00000226281~chr6:6694569-6695239,ENSG00000164574~chr5:154393949-154394865,ENSG00000147454~chr8:23493866-23494729,ENSG00000154639~chr21:17512361-17513225,ENSG00000152078~chr1:95117064-95117857,ENSG00000288046~chr6:6686689-6687601,ENSG00000101935~chrX:110363029-110363927,ENSG00000137266~chr6:3414512-3415408,ENSG00000267308~chr19:15828283-15829192,ENSG00000131981~chr14:55122435-55123270,ENSG00000130208~chr19:44910860-44911762,ENSG00000112077~chr6:49646002-49646907,ENSG00000206172~chr16:174659-175529,ENSG00000152078~chr1:95084272-95085140,ENSG00000226026~chr1:95249702-95250588,ENSG00000168754~chr2:96950888-96951798,ENSG00000049759~chr18:58041377-58042250,ENSG00000115641~chr2:105385693-105386600,ENSG00000168477~chr6:32153705-32154535,ENSG00000119888~chr2:47336486-47337420,ENSG00000226026~chr1:95179309-95180186,ENSG00000148842~chr10:102988716-102989624,ENSG00000206177~chr16:104601-105451,ENSG00000165702~chr9:132894122-132895014,ENSG00000075340~chr2:70785010-70785892,ENSG00000175048~chr6:157488301-157489034,ENSG00000168477~chr6:32108163-32108847,time
25,0.013587452,0.009258813,-0.006980743,0.011878408,0.009990249,0.005207707,0.012257438,-0.01561834,0.0009569704,0.0023782665,0.01315232,0.012697223,0.0029410585,-0.012077312,0.001369964,-2.195945e-06,0.028451856,0.009332333,-0.0061555593,-0.0036475323,0.0043511465,-0.0015590243,-0.016300477,0.010505765,0.0046872287,0.0059721754,0.005776534,0.023332639,0.0018940989,0.036878645,-0.002523125,0.0009900039,-0.0013348024,-0.0031420453,0.0101761995,0.0007865031,0.0004071725,0.0012150492,0.00075384276,0.02571885,0.00507009,0.021715583,0.031987682,0.005945629,0.0072237393,0.013323457,0.01359858,0.0029747349,0.0012748038,0.01361561,-0.0066887066,-0.05780313,0.013235273,0.00209288,-0.004207032,-0.00096140057,0.016204216,0.022937328,-0.009234764,-0.007191084,-0.010301662,0.010336986,0.0042161685,-0.010851048,0.011610958,0.0020730016,-0.0011960146,0.123343736
26,0.0170294,0.009446732,0.006480517,0.0080379555,0.010512607,0.010010756,0.0042845374,-0.006085014,-0.0015555392,0.003966927,0.007600962,0.027201302,0.0021678866,-0.012586987,0.0024060016,-0.0011243524,0.03663814,0.014916854,0.0049691936,-0.0018603717,0.0095167095,0.0011103823,-0.009645076,0.00093752774,0.0029401751,0.005661408,0.0047047366,0.024457993,0.011007592,0.015096511,0.0013887762,0.0040546223,0.0024405369,0.00033421096,0.004636147,-0.00059708947,0.038359977,-0.0002386877,0.013682321,-0.008891968,0.0028672835,0.004968332,0.02402523,0.00502904,0.006827464,0.014331414,0.021580236,0.011121105,0.0008925711,0.0066711353,0.021296442,-0.029195854,0.005163943,0.0033413419,-0.0010200284,0.005962226,0.01204081,0.019176228,0.0008518091,-0.0003561873,-0.0020139408,-0.00023783722,0.006286289,-0.01805787,0.0038742772,0.011393895,0.0020398463,0.12797594
27,0.009837136,0.012783328,-0.00044523066,0.0014590669,0.010010713,0.00081804453,0.011118053,0.009136999,0.0039479253,0.007846691,0.013202246,0.038722403,0.0024283982,-0.016324375,0.005632072,0.005602975,0.040164754,0.012885556,-0.0017306985,-0.009331505,-0.0030229783,0.00047408717,-0.010589641,-0.006907224,0.004934377,0.005529183,0.006104129,0.026335469,0.0035956847,0.020835353,0.0030118367,0.0054524494,-0.004991958,-0.0051315925,0.011381062,-0.0009517768,0.033056978,0.014567587,0.001462964,-0.0025887026,0.014604278,0.008720153,0.021316102,-0.00342369,0.0058150743,0.014928183,0.0104826065,0.015368347,-0.005589562,0.014632652,0.00024576264,-0.044706862,-0.011297749,-0.005479071,-0.004465831,0.0058322204,0.007597171,-0.0031454063,-0.0007122797,-0.005555789,0.0022669919,0.014741688,0.0032709138,-0.017295843,0.003266211,-0.0014335179,-3.3417557e-05,0.13307749
28,0.01235635,0.0010428907,-0.0026863557,0.009339372,0.008942265,-0.0056247707,0.004191093,-0.001423496,0.0032461518,0.007615057,0.006057893,0.0026749098,-0.0054354165,-0.00809065,0.0028149115,-7.871932e-05,0.03626478,0.017090335,0.0064349044,-0.014455818,-0.0032774038,0.0028594988,-0.022112524,0.00024052028,0.003968395,0.006226229,0.0061189197,0.021587322,-0.0077617527,0.01957155,0.0036255491,-0.0044166422,-0.008247846,0.0014859373,0.0012391891,-0.01782131,0.012547924,-0.003556215,-0.0070326836,0.00992438,-0.00055601797,0.009644559,0.031271588,0.009111073,0.0034521746,0.011326446,-0.0033143414,0.011388042,0.010610017,0.009101482,-0.008435677,-0.031465,0.0017297767,-0.002217894,0.004922267,0.0027413613,0.013013115,0.0026458101,-0.0026813936,0.00043601877,-0.0073003047,-0.0025211293,-0.0044839,-0.008903807,0.0010402809,-0.010813312,0.0059843017,0.13819258
29,0.011934728,0.010302133,-0.0035005175,0.007783844,0.004079877,0.0014767974,0.0067781773,-0.0024345638,0.0035182473,0.0060867127,0.0067874896,0.022945762,0.0011009669,-0.012984729,0.010099141,-0.00033458744,0.038114633,0.020657612,0.011286692,-0.00018062085,0.008829057,-0.00046614525,-0.015342357,0.0024277584,0.007586623,-0.0011544664,0.0051455013,0.022167563,-0.0017230521,0.014239497,-0.004921074,-0.0021856125,0.00084714434,0.0022391274,-0.0023267125,0.009356258,0.03126026,0.002545445,0.0018492573,0.015215874,0.016146757,0.010656183,0.035516605,0.0040427763,-0.002298061,0.012360666,0.013803104,0.014580842,0.0010930441,0.012944732,-0.019510977,-0.025715841,-0.00022043151,-0.006030456,0.007125401,-0.0020049745,0.016465353,0.0012555509,0.0011280308,-0.0069905766,0.0048342254,-0.00029055396,0.0050593894,-0.0038052713,-7.782795e-05,0.01374915,0.0065024877,0.14299425
30,0.013821896,0.012244065,0.004279271,0.0032866905,0.008182062,0.0077744354,0.010906374,-0.0028132398,0.0037192642,0.005247017,0.012962595,0.028289085,0.0007972194,-0.013500553,0.0024875833,0.0025884018,0.024204848,-0.0070350417,0.0026393393,-0.0056378855,0.01523269,0.0048366906,-0.018379364,0.012633565,0.0070158653,0.0028142617,0.0055903574,0.02410145,-0.0039290213,0.02237362,-0.0033162783,0.0042491285,-6.384971e-05,0.0042681633,-0.011687689,0.0063289455,0.03516239,-0.002655988,0.009608612,0.0062814993,0.0003310939,0.015865317,0.033059966,0.010770388,0.0032812706,0.009657728,0.012556982,0.015136859,0.018384105,0.00727378,-0.0053793015,-0.007822527,0.012991783,-0.0042544184,0.00068637123,0.0049287956,0.010642302,0.008299804,0.006187962,-0.015951492,-0.0014051506,-0.0030887048,0.0030127317,-0.0012035519,0.007960508,-0.0011893829,0.0007295108,0.14763527
31,0.009537221,0.008836713,0.006999491,0.0058909846,0.0031168382,0.00065355015,0.0064421655,-0.003869721,0.0056865574,0.0066116313,0.0060212137,-0.0030156174,-0.0012529761,-0.014488348,0.009138222,0.0025816378,0.036390975,0.0007157106,-0.0035208333,-0.011547998,-0.0040180385,-0.0027213332,-0.022545567,0.013142192,0.0018927082,0.0050167856,0.00825892,0.026045203,-0.007550729,0.031258397,0.0019913442,0.005109029,-0.004315254,-0.0008425502,-0.00921566,-0.0010115759,0.032410868,0.013438704,0.017366612,0.002081908,0.007940087,-0.003520884,0.02472354,5.9550894e-05,0.0025103786,0.011686434,0.00347347,0.009530411,-0.007040778,0.0112263365,0.0036390435,-0.017831227,-0.001995081,-0.0052290927,-0.0042349976,-0.011247984,0.008803363,0.013939291,0.0038175022,-0.012883102,-0.0060724723,-0.009736311,0.00217884,-0.006405179,-0.0007859028,0.00066120265,0.011601744,0.1524912
32,0.009779418,0.006473883,-0.0019570629,0.006840729,0.006630592,0.002691433,0.0093750935,0.0022178045,1.1669698e-05,0.0042765276,0.0025862553,0.015689636,-0.0031408477,-0.012443379,0.015449326,-0.0028442375,0.018443113,0.003091908,0.0040229256,-0.008480681,-3.938095e-05,-0.008169229,-0.024191607,-0.002417189,0.002817545,0.003209549,0.0043347552,0.018818254,-0.016664399,0.0073316614,-0.00067005144,-0.0012108143,-0.0062019033,0.00526406,-0.018849108,0.0041268896,0.031005807,0.0025325425,-0.0012572254,0.0045156493,0.009939743,-0.0039568976,0.0022634158,0.009179505,-0.0021600476,0.009202876,-0.001878814,0.01111897,-0.009543533,0.008229421,0.00048579476,-0.016602296,-0.022244364,7.9073514e-05,-0.0045209397,0.00032038102,0.0013191499,0.022701897,0.000421575,-0.0068254117,-0.0016203391,0.0109153325,0.0032575487,-0.015037384,0.007459261,-0.0042199236,0.009783605,0.15750599
33,0.010031409,0.0077041886,0.010118449,0.006883434,0.008048899,0.0062063434,0.001898798,0.00022614987,0.0034121238,0.003932425,0.0062354165,0.01785412,-0.0014505666,-0.012226826,0.0077154837,0.00047372084,0.01758341,0.015013051,-0.008232362,-0.010665575,-0.0041596494,0.00038876533,-0.020409357,-0.0096666915,0.0033597536,0.002260942,0.0113634,0.016780246,-0.0050890488,0.014626164,-0.0053004953,-0.0037392927,-0.005942813,-0.0036675755,-0.011998048,-0.0047899145,0.025544541,0.000971539,0.0065898085,-0.008567822,0.003300442,0.001483498,0.025130881,0.01291972,-0.0015193678,0.0078045083,0.0040005273,0.0039348355,0.0049230997,0.010154965,-0.0032643497,-0.03233976,-0.020189064,-0.0014662578,0.006086243,0.0017857868,0.0066369856,0.01866463,0.012312732,-0.008085145,-0.003127507,0.006677723,0.0048134103,-0.0031655193,0.0035849065,0.0032989718,0.004663174,0.16241688
34,0.013843203,0.0066932873,0.007070698,0.010977367,0.007522538,-0.0024853784,0.005302568,0.010657451,0.0042335647,0.0034405193,-0.00044649607,0.045047224,-0.0038611135,-0.0040387516,0.0050440356,0.00107496,0.030891763,0.023696596,0.005860579,0.0005431752,-0.002241257,0.005369949,-0.039963633,0.0022365614,0.00405845,0.0027383585,0.0054085976,0.029229451,-0.010352131,0.015732897,0.0039274767,0.0016179987,-0.007354904,-0.008857076,-0.03647778,0.0023355389,0.025016135,0.0008895804,-0.004120259,0.003950536,0.0038983983,-0.010076369,0.023805723,0.011846274,-0.0010602291,0.0067371484,0.010788285,0.013746026,0.00876466,0.006480468,-0.0037737843,-0.003884874,-0.011597731,-0.007337181,0.0033668166,0.0057162773,-0.00017494691,0.028757166,-0.0017286958,-0.016275862,-0.001489891,-0.00021962285,-0.001720797,-0.018362835,0.0042607533,-0.0026711624,0.0062491717,0.16713753
35,0.010001972,0.003995976,0.002043322,0.006902606,0.0046077436,-0.00078886386,0.0042146784,-0.004232628,0.0019661742,0.004048515,-0.0016340065,0.022110067,0.0037560058,-0.007899182,0.0021272365,0.0012977408,0.0170579,0.016519872,-0.018728193,-0.0059930896,0.03669249,-0.0063054576,-0.035187464,-0.005899811,-0.0020988788,0.002592199,9.3528325e-07,0.020338127,-0.016780622,0.012415468,-0.0012056846,-0.0055135908,-0.013675065,-0.0089674555,-0.00093463,-0.0028801376,0.03632279,-0.0039054332,0.0030272484,-0.0192111,-0.0014915002,-0.007755152,0.0028482715,0.0012144594,0.003829229,0.009101961,-0.0008630128,0.00676498,0.0016042222,-0.006771676,-0.0021744478,-0.03731622,-0.0040380657,0.0022059141,-0.00076952134,-0.009841863,-0.007035465,0.0178358,-0.00169337,-0.004228927,-0.00497948,-0.0054967054,-0.00044225014,-0.008629785,0.0024922108,-0.0030575686,0.0024534848,0.17218982
36,0.012421479,0.004186955,0.0030621586,0.0075805057,0.006279041,-0.005697698,0.004307114,0.0021447483,0.009512513,0.0049154847,0.0065300004,0.029038927,-0.0007922219,-0.016214224,0.0037963034,0.0024727427,0.020632628,0.02106834,-0.005761855,-0.008939344,0.013895793,-0.009389891,-0.038616344,-0.010258922,-0.00037605033,-0.0009722788,0.0015288752,0.0076694675,-0.0080354,0.005805221,-0.0029173559,0.009904653,-0.0077141956,0.0012138771,-0.014084909,0.0010651926,0.022441765,-0.0068214107,-0.0037936782,-0.013543142,0.0057897596,-0.009964322,-0.0065069282,0.012282809,-0.003193649,0.005938737,-0.0046306876,-0.00081849034,-0.007712444,-0.007260246,0.00935396,-0.022030514,-0.0016005175,-4.712628e-05,-0.005110644,0.004501008,-0.022478867,0.02309168,-0.0032333103,-0.0065407394,-0.008194075,-0.012635662,0.0063682497,-0.006831065,-0.0036921694,0.0012601988,0.005828646,0.17720069
37,0.008658341,0.007603286,-0.0010375598,0.007111759,0.006317291,-0.003918294,-7.498557e-06,0.0029124315,0.0053441515,0.0035588092,0.003461021,0.051570915,-0.007162991,-0.007939352,0.0014743438,-0.0014849586,0.014025129,0.048851814,-0.005392209,-0.013985473,0.027949935,0.0066346973,-0.03878957,-0.009961075,0.0004642564,-0.001264322,-0.00048057077,0.004654243,-0.008527241,-0.0059819347,-0.00817689,0.0038630085,-0.012722622,-0.010215681,-0.02447673,-0.0063260817,0.022049848,-0.006217526,-0.0056366115,-0.007798506,0.0031122356,-0.011142854,0.011463569,0.004894866,-0.0033367325,0.005293063,0.0028487623,-0.00095166336,0.0088762045,-0.0054419925,0.006650098,-0.030419515,-0.009806239,-0.0048454655,-0.0024047613,0.004597451,-0.009607975,0.028964708,-0.0011190311,-0.004168534,-0.010620054,-0.01232503,0.0010530885,-0.0042058653,-0.006946958,-0.0061018956,-0.0014352524,0.18186861
38,0.013127684,0.0039329194,0.009659416,0.005539771,0.0039429935,-0.0125795,-0.0037372108,-0.008417361,0.0083087,0.004361045,-0.004375924,0.058155954,-0.011770921,-0.020670168,-0.0011570087,0.00090979895,0.013491963,0.050858002,0.009057003,-0.009262378,0.022963805,0.005433392,-0.03679824,-0.013205397,0.0010674726,0.0027229963,-0.0011098849,0.009770432,-0.016034579,0.0069263843,-0.006476936,0.004513695,-0.006521967,-0.0061200834,-0.0025347997,0.0015846525,0.029559355,0.0007582985,-0.0036837216,-0.015140278,0.0085193515,-0.007528634,0.011190653,0.010298781,-0.0007070888,0.009232745,0.007684553,0.0018505012,-0.0072131283,0.0053481273,-0.0013945611,-0.01479163,-0.005695028,-0.0019341396,-0.011687897,0.004851309,-0.016414927,0.007717689,-0.00084446365,-0.00802041,-0.013185746,0.011856406,-0.00021271927,-0.004957572,0.004109498,-0.0007292896,0.0019496323,0.18694612
39,0.0065198415,0.0042227083,0.0065503092,0.00490206,0.0059866337,-0.014546738,-0.0032829964,-0.0017371068,0.00955394,0.002143013,0.007896852,0.10014049,-0.005683703,-0.016068045,0.0004268323,-0.002446992,0.020013792,0.047624175,-0.0007839074,-0.01382318,0.04703004,0.001411094,-0.03785471,0.00039065158,-0.0012784484,-0.0022322726,-0.0016866516,-0.004428917,-0.0081360815,0.012586604,-0.014365466,-0.0017458225,-0.01127149,-0.010628931,0.005436797,9.450015e-05,0.024947932,0.0010625612,-0.010066131,-0.017502341,0.0067766015,-0.013086345,0.006067139,0.0032305366,-0.00014594002,0.0060633384,0.011043508,0.00271738,-0.0134743415,-0.00022804299,-0.010160973,-0.0070293616,-0.004754398,-0.0027817874,-0.0044000577,0.00436744,-0.0033311334,0.03759387,0.0055948105,-0.0009045705,-0.0107734585,0.0121360365,0.0010778806,-0.0050995084,-0.0005887477,0.0021078468,0.0004477992,0.19188407
40,0.011384982,0.0110397665,0.012391232,0.0011150322,0.0031159443,-0.010890296,-0.0036890998,-0.0038230745,0.011683723,0.0043071783,0.0039834916,0.14401588,-0.008209177,-0.018911224,0.00012547772,-0.0025577757,0.017905062,0.06802419,-0.012055253,0.00429334,-0.020982437,0.010933544,-0.02811117,0.008118335,-0.0021414047,-0.0016049533,-3.1351774e-05,0.008504218,-0.016299147,0.009625875,0.006809365,-0.005926324,-0.0020996127,0.00025437356,0.006543247,0.013037644,0.0033051288,-0.0037822668,-0.0051725144,0.018209856,0.005051015,-0.019208161,0.0058514434,0.008295981,0.006016032,-0.002765535,0.0041935635,-0.005640961,-0.013330805,-0.0057634977,-0.011187641,-0.0023818628,-0.005513597,0.000898124,-0.0054351394,-0.0016978638,0.01051914,0.031334996,0.0039275405,-0.0018401487,-0.009846833,-0.0051392666,-0.0016793652,-0.012054725,-0.00060976035,0.0018443053,0.004333726,0.19654427
41,0.0053995363,0.008042029,0.0040105,-0.0016039253,0.007408703,-0.023065114,-0.009680444,0.0074251834,-9.5382464e-05,0.0042384765,0.0057545826,0.1958701,-0.0051520993,-0.0125644915,0.00013104128,-0.007873428,0.0022294929,0.10645274,0.0385725,-0.0027196822,0.012529626,0.0058894157,-0.05263133,-0.00025256467,5.2147923e-05,-0.0012566064,-0.0034805813,-0.0020814417,-0.004564789,0.0056542996,-0.013165747,-0.00034444084,-0.0058221007,0.01569995,0.0038051747,-0.0018457462,0.0148057025,-0.013185965,-0.0032290115,-0.009305966,0.0007183154,-0.01998445,0.008043177,0.005589908,0.0019444564,0.0026540437,0.008959025,-0.0057705212,-0.008347448,0.012732187,-0.016750894,0.0011529031,-0.00086927495,-0.00023686905,-0.0008645026,0.0007192183,-0.007794177,0.11183625,-0.00061163475,-0.0046040863,-0.006380093,0.001107157,0.0008785998,-0.007834965,-0.007909778,-0.006842126,-0.0019233805,0.20157574
42,0.001866488,-0.0025022095,0.010636643,0.0024095292,0.011699682,-0.01939725,0.005701643,0.006011652,0.0057947766,-0.0008375637,0.0010710974,0.26846904,-0.016915986,-0.014994096,-0.0007327983,-0.00923282,0.008167224,0.17527622,0.040976442,-0.0067506502,0.013636051,0.019187232,-0.042436287,0.008609367,6.6756e-05,-0.0029973993,-0.0003714673,0.0012089711,-0.010175073,0.020864794,-0.0034840468,-0.0036488022,-0.0056089787,0.029539393,0.0012824154,-0.0006164382,0.006523854,-0.0049845623,0.0037053544,0.004940925,-0.0016275722,-0.022772616,-0.00013794676,0.0055455207,0.0027547923,0.001894909,0.016203485,0.00202413,-0.010655952,0.008185619,-0.0017788911,0.012963727,0.00020955993,-0.0070911045,-0.008216746,0.0037508088,-0.0060845744,0.08920948,0.0046913815,-0.0066073565,-0.010094128,0.007401632,-0.00097410823,-0.009413776,-0.004099076,0.007306039,-0.0026125459,0.20625392
43,-0.001211706,0.0017770169,0.0037909457,-0.0032518401,0.0012364514,-0.014345908,-0.0007958582,-0.0020853125,0.010033987,0.0039624246,0.008154756,0.27162442,-0.014791166,-0.013132635,0.0026336836,-0.009641915,0.0047706407,0.12941146,0.020496612,-0.0006522863,0.0017711213,0.01380041,-0.03136719,0.019929938,-0.0011796834,-0.0017138007,-0.0029307702,-1.3298517e-05,-0.009986306,0.042528722,-0.010026277,0.0004424175,0.009015263,0.019295886,-0.013719985,0.0049631917,-0.0045581097,0.003069083,0.0048085065,0.031618454,0.0045710807,-0.014533308,0.02159404,0.007644506,-0.0014458725,-0.0028999636,0.00636097,-0.0077032666,-0.0118366545,0.0035689785,-0.0019325269,0.044193733,0.0020982898,-0.005197872,-0.0071976692,-0.0037365821,0.012587005,0.11190635,0.008317298,0.006094494,-0.009424106,-0.022410689,-0.00479779,0.0049779834,0.011020388,0.0025089756,0.0034635565,0.2115968
44,-0.0032860136,0.00073083217,0.003434362,-0.0068692593,0.005080373,-0.015773766,-0.0035482175,-0.008304308,0.002655079,-1.6098224e-05,-0.0029307292,0.4352894,-0.010660738,-0.014750395,0.0009923001,-0.014940828,0.014752213,0.16509047,0.03622357,0.0020112812,0.007457243,0.037256096,-0.02814386,0.013327352,-0.005464502,-0.0028058242,-0.0010388347,-0.005286764,-0.013930836,0.03001941,-0.025112446,0.0025970936,-0.003976539,0.02633723,-0.011158035,0.0044803186,-0.0061555584,-0.0060804165,0.010647198,0.05958554,0.0051940316,-0.024290167,0.054191526,0.010593893,-0.0064585414,0.0012660826,-0.001131807,-0.0023290082,-0.01118852,-0.0028778233,-0.011931534,0.048486345,-0.008524454,-0.0047356463,-0.0075519886,0.0042966385,-0.005600703,0.12487824,0.004270484,-0.0028489358,-0.013992091,0.011358757,-0.003653547,0.014862923,0.0029046354,0.016195063,0.0032712338,0.21613437
45,-0.0011727132,0.003207058,0.00029120283,-0.015117905,-0.009813447,-0.0030070364,-0.007842448,0.013383783,0.0007782019,-0.006647257,-0.0015905394,0.5922753,-0.011431129,-0.011619304,-0.0008141776,-0.012521014,-0.011024454,0.26896408,0.045046926,0.0019340474,0.028927205,0.026786199,-0.03365452,0.037555605,-0.00078022253,-0.004752031,-0.0033090112,0.012183496,-0.009742903,0.03455211,-0.027138822,0.0018615051,-0.020392416,0.085326344,0.038675066,0.0068898206,0.009856358,-0.009249843,0.0005715725,0.10072274,0.005485942,0.03239658,0.048691034,0.017463746,-0.0065500136,-0.0045450875,0.031471677,-0.0031034842,-0.009707929,0.0010566945,0.0013719721,0.07955129,-0.013954147,-0.008143646,-0.0090952115,0.00600532,0.030278979,0.20528774,-0.0024969212,0.007860789,-0.013971535,-0.020122945,-0.006044459,0.012077005,-0.0037261117,0.022733748,0.0016905902,0.22087751
46,-0.0015089808,-0.0050131744,-0.0014079118,-0.012511396,-0.00943472,-0.009887678,-0.006260403,0.0035271698,0.021645227,-0.0062599923,-0.002279664,0.5853873,-0.0031153478,-0.0040037967,-0.0014597598,-0.013092854,0.012451108,0.28487045,0.039137043,-0.006997839,0.020596387,0.04173454,-0.038366172,0.04355429,-0.00054570317,-0.0016666751,-0.006923676,0.0084339725,-0.010844194,0.034744065,-0.024038188,0.004758329,0.0058356784,0.039600994,0.021925988,0.0011600322,0.0031862105,-0.0033151233,-0.0039010572,0.12599479,-0.0051001436,-0.011457976,0.06595559,0.019521419,0.0046349,-0.0039611184,0.009217563,-0.005481008,0.0002974996,-0.0020835802,0.010398317,0.07805789,-0.0032423318,-0.0024968397,-0.0068417024,0.009123468,0.020717407,0.19713055,0.011667966,-0.0046175374,-0.018443342,-0.025791308,-0.0046505453,0.0054309824,-0.0036141293,0.050478313,0.00027741323,0.2255677
47,-0.0033869327,-0.0014496108,0.00341506,-0.008925935,-0.004877898,0.010209044,-0.0051559103,0.024242545,0.021500168,-0.004227151,-0.00383936,0.80725765,0.013984005,-0.014517656,-0.0028507938,-0.013290008,0.018749569,0.39513832,0.07562239,-0.0057822657,0.028738404,0.027237728,-0.022146158,0.066019125,-3.8307047e-05,-0.0052212235,0.021723725,0.032711767,-0.013647026,0.03824816,-0.01298203,-0.00585259,-0.013248731,0.054738034,0.04789867,-0.0057839435,3.8251328e-05,-0.004076472,-0.005532443,0.13315576,-0.0055607725,-0.006772607,0.114219695,0.017964572,-0.0032328055,-0.0017925784,0.05054744,-0.010675122,-0.011980986,0.0036412636,-0.0063394685,0.03964117,0.021312261,-0.0066544134,-0.0006736597,0.0009967132,0.08908902,0.33961397,0.0017597812,-0.0037626093,0.00037641177,0.009960747,-0.0064621847,0.025081685,0.0031767495,-0.0040940843,0.008378895,0.2305085
48,-0.005863957,-0.002853292,-0.0050446526,-0.006659353,-0.0018590422,0.042488288,-0.003345351,0.038636472,0.024811802,-0.0013687472,-0.0025250346,0.75349444,0.0063788164,-0.0107428515,-0.0022693307,-0.010265785,0.038201217,0.3461057,0.11823211,-0.0005724078,0.046303485,0.043838575,-0.027050575,0.069677666,-0.004720222,-0.005221984,0.013365108,0.039831918,-0.013262777,0.04693457,-0.026996953,0.004659003,-0.01609955,0.058047034,0.12972793,-0.009080093,0.03049972,0.0011129056,-0.008991458,0.10301463,-0.011461406,0.016488692,0.10468338,0.09749533,0.007992088,-0.011974731,0.033084683,-0.0063301832,-0.0053496803,0.010178186,0.0005627486,0.1341167,0.035663713,0.012043697,-0.0062649488,0.009579858,0.09005301,0.30122858,-0.0022279008,-0.007483617,-0.008374042,0.012842984,-0.007074354,0.055971887,0.010929613,0.013470534,-0.00063851057,0.23568939
49,0.0037970871,0.013001106,0.0018317066,-0.009542186,0.014706808,0.028059017,-0.0053602313,0.04601946,0.026386062,-0.0052328366,-0.00028445406,0.8708904,0.012168136,0.005144376,-0.005092679,-0.018808069,0.03743793,0.3523535,0.07195172,0.0019558147,0.010130398,0.081335746,-0.0014242934,0.05883721,-0.008214552,-0.011745032,0.009230076,0.0745906,-0.003470798,0.13311823,-0.009019416,0.0050299847,-0.012202061,0.062156055,0.058721453,0.0035380486,0.023645906,-0.002621567,-0.0069992803,0.16081621,0.0020683447,0.04862713,0.16483739,0.05474382,0.0003913753,0.008288918,0.07776359,-0.0065068277,-0.0055683735,0.007908796,0.03564106,0.048731133,0.007490021,0.0019462677,-0.0055178907,0.01761459,0.072182804,0.35130146,0.00311987,0.009465834,-0.011688207,0.0065608914,-0.006903971,0.04418597,0.011993398,0.04126218,-0.0027820128,0.24055357
50,-0.005154409,0.029993186,0.0077045225,-0.009978643,-0.0026553376,0.034292657,-0.0054410403,0.082147,0.112312295,0.002855901,0.0051476024,0.87210065,0.027468015,0.008827986,-0.0049295393,-0.0113347,0.035290353,0.32651326,0.14692366,0.004830074,0.04539915,0.049756844,0.008880788,0.04722607,-0.010073335,-0.019491974,0.010676467,0.08846927,-0.012015136,0.0924457,-0.015826125,0.017455189,-0.0059834416,0.1261515,0.06584968,-0.0031927899,0.051042724,-0.003552586,0.0015680278,0.24007885,-0.0065407357,0.04401233,0.17558421,0.054625534,0.009599382,-0.0047381558,0.08335611,0.0067150085,0.00019255345,-0.0037962468,0.024486529,0.07725843,0.025877465,-0.0037237022,-0.0035565267,0.009487704,0.061200563,0.39156428,-0.00064637495,0.0020289023,-0.0027386239,0.049618315,-0.0068062935,0.04938571,0.0030354792,0.05810091,-0.0027316273,0.24517186
