,Gene,Peak,tss_dist,pRegion,tts_dist,gBody,L,L.p_value,L.FDR,gene.pct,peak.pct
5961,ENSG00000173890,chr3:170037502-170038392,-48.0,1,-47445.0,0,0.009534618,,,0.07677363167414752,0.12326656394453005
5962,ENSG00000173890,chr3:170038808-170039438,1128.0,0,-46269.0,1,0.004408235,,,0.07677363167414752,0.021102699805721176
5963,ENSG00000173890,chr3:170044519-170045431,6980.0,0,-40417.0,1,0.02926852,,,0.07677363167414752,0.03590808601862397
5964,ENSG00000173890,chr3:170053937-170054806,16376.0,0,-31021.0,1,0.0029332659,,,0.07677363167414752,0.013063576070208346
5965,ENSG00000186329,chr3:171813794-171814711,-29097.0,0,-124463.0,0,0.003046966,,,0.0018088028404903865,0.07529979232263684
5966,ENSG00000186329,chr3:171850700-171851526,7764.0,0,-87602.0,1,0.0011443284,,,0.0018088028404903865,0.017284116031352582
5967,ENSG00000186329,chr3:171860875-171861770,17973.0,0,-77393.0,1,-0.00079801737,,,0.0018088028404903865,0.011455751323105782
5968,ENSG00000186329,chr3:171867771-171868634,24853.0,0,-70513.0,1,0.0027540168,,,0.0018088028404903865,0.011857707509881422
5969,ENSG00000186329,chr3:171871169-171872088,28279.0,0,-67087.0,1,0.0039486308,,,0.0018088028404903865,0.03074964828833657
5970,ENSG00000186329,chr3:171935351-171936179,92416.0,0,-2950.0,1,0.004129097,,,0.0018088028404903865,0.011522744020901721
5971,ENSG00000223387,chr3:172562573-172563490,32576.0,0,-2143.0,1,0.0020390754,,,0.0061633281972265025,0.035171166342868626
5972,ENSG00000223387,chr3:172568622-172569403,26595.0,0,-8124.0,1,0.002089522,,,0.0061633281972265025,0.015006364306290614
5973,ENSG00000223387,chr3:172577737-172578642,17418.0,0,-17301.0,1,-0.00035837013,,,0.0061633281972265025,0.014403430026127153
5974,ENSG00000223387,chr3:172580381-172581276,14779.0,0,-19940.0,1,0.000716633,,,0.0061633281972265025,0.013130568768004287
5975,ENSG00000223387,chr3:172592005-172592926,3142.0,0,-31577.0,1,0.00088647223,,,0.0061633281972265025,0.05145039190728211
5976,ENSG00000223387,chr3:172595813-172596706,-652.0,1,-35371.0,0,-8.168903e-05,,,0.0061633281972265025,0.021973604877068398
5977,ENSG00000223387,chr3:172623006-172623844,-27818.0,0,-62537.0,0,6.347266e-05,,,0.0061633281972265025,0.01909291887184297
5978,ENSG00000223387,chr3:172626810-172627732,-31664.0,0,-66383.0,0,0.0016919464,,,0.0061633281972265025,0.026462115629396397
5979,ENSG00000223715,chr3:176661233-176662129,206157.0,0,-246242.0,1,-0.0008964693,,,0.004488510752327996,0.02250954645943592
5980,ENSG00000223715,chr3:176663577-176664484,203808.0,0,-248591.0,1,-0.00038502377,,,0.004488510752327996,0.013599517652575869
5981,ENSG00000223715,chr3:176814006-176814902,53384.0,0,-399015.0,1,0.0004746175,,,0.004488510752327996,0.029476787030213707
5982,ENSG00000223715,chr3:176824579-176825466,42816.0,0,-409583.0,1,0.0012712815,,,0.004488510752327996,0.010450860856166679
5983,ENSG00000223715,chr3:176872544-176873415,-5141.0,0,-457540.0,0,0.0008819403,,,0.004488510752327996,0.014805386212902793
5984,ENSG00000172752,chr3:130342775-130343641,-2308.0,0,-141636.0,0,0.015293934,,,0.015609298586454077,0.012862597976820527
5985,ENSG00000172752,chr3:130345241-130346161,185.0,0,-139143.0,1,0.010229875,,,0.015609298586454077,0.032357473035439135
5986,ENSG00000172752,chr3:130354148-130355063,9089.0,0,-130239.0,1,-0.0034554813,,,0.015609298586454077,0.04595699068801501
5987,ENSG00000172752,chr3:130377799-130378729,32748.0,0,-106580.0,1,0.006099189,,,0.015609298586454077,0.010986802438534199
5988,ENSG00000172752,chr3:130414253-130415134,69177.0,0,-70151.0,1,-0.0016619044,,,0.015609298586454077,0.023916393113150667
5989,ENSG00000136603,chr3:170309904-170310798,-47327.0,0,-86484.0,0,-8.4809675e-05,,,0.11690225765391572,0.046760903061566286
5990,ENSG00000136603,chr3:170330990-170331898,-26234.0,0,-65391.0,0,-0.0013058499,,,0.11690225765391572,0.01574328398204596
5991,ENSG00000136603,chr3:170344818-170345620,-12459.0,0,-51616.0,0,-2.025663e-05,,,0.11690225765391572,0.010316875460574797
5992,ENSG00000136603,chr3:170352676-170353556,-4562.0,0,-43719.0,0,0.0008713142,,,0.11690225765391572,0.015073357004086555
5993,ENSG00000136603,chr3:170356813-170357731,-406.0,1,-39563.0,0,0.0120854145,,,0.11690225765391572,0.36524418838346623
5994,ENSG00000223930,chr3:178170426-178171316,214608.0,0,-6863.0,1,-0.002504559,,,0.03543913713405239,0.03054867019494875
5995,ENSG00000223930,chr3:178260793-178261603,124281.0,0,-97190.0,1,-0.003211504,,,0.03543913713405239,0.01654719635559724
5996,ENSG00000223930,chr3:178262952-178263847,122080.0,0,-99391.0,1,0.018188681,,,0.03543913713405239,0.03202250954645944
5997,ENSG00000223930,chr3:178289458-178290327,95587.0,0,-125884.0,1,0.021530759,,,0.03543913713405239,0.028471896563274604
5998,ENSG00000223930,chr3:178385077-178385926,-22.0,1,-221493.0,0,0.0006869212,,,0.03543913713405239,0.011656729416493603
5999,ENSG00000272247,chr3:158801633-158802470,-116.0,1,-794.0,0,-0.00029371626,,,0.002277751725061968,0.12875996516379715
6000,ENSG00000272247,chr3:158808411-158809099,-6820.0,0,-7498.0,0,-4.2662672e-05,,,0.002277751725061968,0.01962886045421049
6001,ENSG00000272247,chr3:158809411-158810254,-7897.0,0,-8575.0,0,0.00017993043,,,0.002277751725061968,0.04307630468278958
6002,ENSG00000272247,chr3:158810756-158811543,-9214.0,0,-9892.0,0,-0.00011479502,,,0.002277751725061968,0.023112480739599383
6003,ENSG00000272247,chr3:158845578-158846454,-44081.0,0,-44759.0,0,3.651049e-05,,,0.002277751725061968,0.010852817042942319
6004,ENSG00000085276,chr3:169104499-169105248,558902.0,0,-21374.0,1,0.011001629,,,0.33985395591880485,0.020700743618945534
6005,ENSG00000085276,chr3:169138756-169139641,524577.0,0,-55699.0,1,0.007079841,,,0.33985395591880485,0.01641321096000536
6006,ENSG00000085276,chr3:169146003-169146846,517351.0,0,-62925.0,1,-0.0020319654,,,0.33985395591880485,0.05205332618744557
6007,ENSG00000085276,chr3:169147121-169147962,516234.0,0,-64042.0,1,-0.0029716422,,,0.33985395591880485,0.055067997588262876
6008,ENSG00000085276,chr3:169149051-169149947,514276.0,0,-66000.0,1,0.004227012,,,0.33985395591880485,0.06504990955985798
6009,ENSG00000085276,chr3:169158696-169159529,504663.0,0,-75613.0,1,0.00452504,,,0.33985395591880485,0.011790714812085483
6010,ENSG00000085276,chr3:169213645-169214556,449675.0,0,-130601.0,1,0.016320523,,,0.33985395591880485,0.02244255376163998
6011,ENSG00000085276,chr3:169227720-169228623,435604.0,0,-144672.0,1,0.0025974284,,,0.33985395591880485,0.06089636229650968
6012,ENSG00000085276,chr3:169242085-169242918,421274.0,0,-159002.0,1,0.009493694,,,0.33985395591880485,0.01373350304816775
6013,ENSG00000085276,chr3:169311325-169312096,352065.0,0,-228211.0,1,0.015563327,,,0.33985395591880485,0.02217458297045622
6014,ENSG00000085276,chr3:169323857-169324689,339502.0,0,-240774.0,1,0.010616139,,,0.33985395591880485,0.014537415421719033
6015,ENSG00000085276,chr3:169327582-169328454,335757.0,0,-244519.0,1,-0.026687346,,,0.33985395591880485,0.03054867019494875
6016,ENSG00000085276,chr3:169334700-169335616,328617.0,0,-251659.0,1,0.026952544,,,0.33985395591880485,0.012259663696657064
6017,ENSG00000085276,chr3:169344246-169345134,319085.0,0,-261191.0,1,-0.0050553665,,,0.33985395591880485,0.010249882762778858
6018,ENSG00000085276,chr3:169348718-169349610,314611.0,0,-265665.0,1,0.026663195,,,0.33985395591880485,0.030012728612581228
6019,ENSG00000085276,chr3:169354543-169355477,308765.0,0,-271511.0,1,0.009261149,,,0.33985395591880485,0.010182890064982917
6020,ENSG00000085276,chr3:169363450-169364329,299886.0,0,-280390.0,1,0.01545253,,,0.33985395591880485,0.015877269377637837
6021,ENSG00000085276,chr3:169384485-169385364,278851.0,0,-301425.0,1,0.0065742177,,,0.33985395591880485,0.011455751323105782
6022,ENSG00000085276,chr3:169387615-169388528,275704.0,0,-304572.0,1,0.0022498905,,,0.33985395591880485,0.016212232866617538
6023,ENSG00000085276,chr3:169400629-169401535,262693.0,0,-317583.0,1,0.014211401,,,0.33985395591880485,0.013599517652575869
6024,ENSG00000085276,chr3:169430761-169431647,232571.0,0,-347705.0,1,0.008669778,,,0.33985395591880485,0.023648422321966907
6025,ENSG00000085276,chr3:169453084-169453948,210259.0,0,-370017.0,1,-0.01091574,,,0.33985395591880485,0.024117371206538486
6026,ENSG00000085276,chr3:169467560-169468459,195766.0,0,-384510.0,1,-9.081735e-05,,,0.33985395591880485,0.033496348897970124
6027,ENSG00000085276,chr3:169510105-169511024,153211.0,0,-427065.0,1,0.005421681,,,0.33985395591880485,0.020365780129965833
6028,ENSG00000085276,chr3:169575097-169576010,88222.0,0,-492054.0,1,0.01308564,,,0.33985395591880485,0.011321765927513902
6029,ENSG00000085276,chr3:169578979-169579898,84337.0,0,-495939.0,1,0.019391648,,,0.33985395591880485,0.010651838949554498
6030,ENSG00000085276,chr3:169658189-169659083,5139.0,0,-575137.0,1,0.024932183,,,0.33985395591880485,0.031419575266295977
6031,ENSG00000085276,chr3:169662096-169662930,1262.0,0,-579014.0,1,0.03145213,,,0.33985395591880485,0.16232330675956322
6032,ENSG00000085276,chr3:169666192-169666996,-2819.0,0,-583095.0,0,0.0077977735,,,0.33985395591880485,0.01373350304816775
6033,ENSG00000085276,chr3:169668210-169668757,-4708.0,0,-584984.0,0,0.010017783,,,0.33985395591880485,0.03892275741944128
6034,ENSG00000085276,chr3:169668879-169669605,-5467.0,0,-585743.0,0,0.019424783,,,0.33985395591880485,0.067260668587124
6035,ENSG00000286003,chr3:178076371-178077280,95624.0,0,-48695.0,1,-0.0017124478,,,0.01694915254237288,0.015676291284250018
6036,ENSG00000286003,chr3:178084625-178085338,87468.0,0,-56851.0,1,-0.0029060328,,,0.01694915254237288,0.01607824747102566
6037,ENSG00000286003,chr3:178086092-178086998,85904.0,0,-58415.0,1,0.007812372,,,0.01694915254237288,0.014872378910698734
6038,ENSG00000286003,chr3:178156093-178156978,15914.0,0,-128405.0,1,0.00995432,,,0.01694915254237288,0.014269444630535272
6039,ENSG00000286003,chr3:178170426-178171316,1578.0,0,-142741.0,1,-0.0037761438,,,0.01694915254237288,0.03054867019494875
6040,ENSG00000197415,chr3:157347984-157348718,185268.0,0,-88609.0,1,-0.0015409926,,,0.021303677899108996,0.01125477322971796
6041,ENSG00000197415,chr3:157353999-157354864,179188.0,0,-94689.0,1,-0.0007792244,,,0.021303677899108996,0.018422991893883568
6042,ENSG00000197415,chr3:157428628-157429397,104607.0,0,-169270.0,1,-0.0035054586,,,0.021303677899108996,0.01091980974073826
6043,ENSG00000197415,chr3:157429533-157430283,103711.0,0,-170166.0,1,-0.0037135847,,,0.021303677899108996,0.01380049574596369
6044,ENSG00000197415,chr3:157436285-157437104,96925.0,0,-176952.0,1,-0.006070779,,,0.021303677899108996,0.05131640651169023
6045,ENSG00000197415,chr3:157437515-157438369,95677.0,0,-178200.0,1,-0.003555735,,,0.021303677899108996,0.07228512092181952
6046,ENSG00000197415,chr3:157445591-157446448,87600.0,0,-186277.0,1,-0.0054734764,,,0.021303677899108996,0.034166275875929526
6047,ENSG00000197415,chr3:157446994-157447720,86262.0,0,-187615.0,1,-0.0035899475,,,0.021303677899108996,0.012795605279024586
6048,ENSG00000197415,chr3:157451882-157452789,81284.0,0,-192593.0,1,-0.00060368836,,,0.021303677899108996,0.010182890064982917
6049,ENSG00000197415,chr3:157469307-157470220,63856.0,0,-210021.0,1,-0.004506835,,,0.021303677899108996,0.026194144838212634
6050,ENSG00000197415,chr3:157493339-157494216,39842.0,0,-234035.0,1,0.001405837,,,0.021303677899108996,0.010584846251758559
6051,ENSG00000197415,chr3:157499286-157500107,33923.0,0,-239954.0,1,0.00046392207,,,0.021303677899108996,0.020097809338782073
6052,ENSG00000197415,chr3:157532308-157533201,865.0,0,-273012.0,1,0.0013121582,,,0.021303677899108996,0.026864071816172036
6053,ENSG00000197415,chr3:157534550-157535452,-1382.0,1,-275259.0,0,0.0040052007,,,0.021303677899108996,0.010249882762778858
6054,ENSG00000197415,chr3:157542885-157543725,-9686.0,0,-283563.0,0,0.0035312858,,,0.021303677899108996,0.04448315133650432
6055,ENSG00000197415,chr3:157572261-157573177,-39100.0,0,-312977.0,0,0.0016727581,,,0.021303677899108996,0.015140349701882494
6056,ENSG00000138463,chr3:122754619-122755518,-40001.0,0,-126071.0,0,0.006500875,,,0.18764654652642862,0.015542305888658136
6057,ENSG00000138463,chr3:122758798-122759717,-35812.0,0,-121882.0,0,0.017649181,,,0.18764654652642862,0.03007972131037717
6058,ENSG00000138463,chr3:122767589-122768507,-27021.0,0,-113091.0,0,0.02519792,,,0.18764654652642862,0.02431834929992631
6059,ENSG00000138463,chr3:122769226-122770113,-25400.0,0,-111470.0,0,0.01155525,,,0.18764654652642862,0.015006364306290614
6060,ENSG00000138463,chr3:122793328-122794176,-1317.0,1,-87387.0,0,0.0019620385,,,0.18764654652642862,0.13090373149326723
6061,ENSG00000138463,chr3:122794755-122795588,102.0,0,-85968.0,1,-0.0026153706,,,0.18764654652642862,0.1262142426475514
6062,ENSG00000242808,chr3:180989305-180990183,-18.0,1,-847136.0,0,0.0011371234,,,0.032893414617806656,0.13726803778388155
6063,ENSG00000242808,chr3:181017398-181018281,28077.0,0,-819041.0,1,0.006137945,,,0.032893414617806656,0.014202451932739332
6064,ENSG00000242808,chr3:181176365-181177263,187052.0,0,-660066.0,1,-0.0020113178,,,0.032893414617806656,0.012862597976820527
6065,ENSG00000242808,chr3:181534445-181535357,545139.0,0,-301979.0,1,0.00049303815,,,0.032893414617806656,0.020365780129965833
6066,ENSG00000242808,chr3:181623815-181624587,634439.0,0,-212679.0,1,-0.0008171987,,,0.032893414617806656,0.011656729416493603
6067,ENSG00000242808,chr3:181695108-181695930,705757.0,0,-141361.0,1,0.0002858268,,,0.032893414617806656,0.023380451530783143
6068,ENSG00000242808,chr3:181700194-181701098,710884.0,0,-136234.0,1,-0.0018411874,,,0.032893414617806656,0.029610772425805586
6069,ENSG00000242808,chr3:181701815-181702698,712494.0,0,-134624.0,1,-0.0015259725,,,0.032893414617806656,0.03711395457895089
6070,ENSG00000242808,chr3:181703798-181704712,714493.0,0,-132625.0,1,-0.00047922254,,,0.032893414617806656,0.01091980974073826
6071,ENSG00000242808,chr3:181709275-181710178,719964.0,0,-127154.0,1,-0.0012328598,,,0.032893414617806656,0.01607824747102566
6072,ENSG00000242808,chr3:181711332-181712055,721931.0,0,-125187.0,1,0.00059237925,,,0.032893414617806656,0.015944262075433778
6073,ENSG00000242808,chr3:181712443-181713348,723133.0,0,-123985.0,1,0.0004027494,,,0.032893414617806656,0.025591210558049172
6074,ENSG00000242808,chr3:181719086-181719936,729749.0,0,-117369.0,1,-0.00033645285,,,0.032893414617806656,0.011790714812085483
6075,ENSG00000242808,chr3:181726338-181727240,737027.0,0,-110091.0,1,-0.0013557334,,,0.032893414617806656,0.01386748844375963
6076,ENSG00000169760,chr3:173395150-173396075,-672.0,1,-891032.0,0,0.007486613,,,0.1664768540229115,0.11978294365914115
6077,ENSG00000169760,chr3:173397407-173398318,1578.0,0,-888782.0,1,0.014178873,,,0.1664768540229115,0.07784551483888257
6078,ENSG00000169760,chr3:173411352-173412166,15475.0,0,-874885.0,1,0.00076848123,,,0.1664768540229115,0.010651838949554498
6079,ENSG00000169760,chr3:173585043-173585839,189157.0,0,-701203.0,1,0.0019029537,,,0.1664768540229115,0.011656729416493603
6080,ENSG00000169760,chr3:173891039-173891948,495209.0,0,-395151.0,1,0.002368188,,,0.1664768540229115,0.014738393515106854
6081,ENSG00000169760,chr3:173913165-173914030,517313.0,0,-373047.0,1,-0.0044024265,,,0.1664768540229115,0.011522744020901721
6082,ENSG00000169760,chr3:174216709-174217615,820878.0,0,-69482.0,1,0.0076512587,,,0.1664768540229115,0.011857707509881422
6083,ENSG00000243368,chr3:182967513-182968344,-48327.0,0,-49880.0,0,0.00013699492,,,0.0010718831647350438,0.01400147383935151
6084,ENSG00000243368,chr3:182969114-182969938,-46729.0,0,-48282.0,0,0.00021207117,,,0.0010718831647350438,0.010718831647350439
6085,ENSG00000243368,chr3:182980105-182980994,-35706.0,0,-37259.0,0,0.0001820232,,,0.0010718831647350438,0.18771353922422457
6086,ENSG00000243368,chr3:183009634-183010566,-6155.0,0,-7708.0,0,0.00045351923,,,0.0010718831647350438,0.021303677899108996
6087,ENSG00000206199,chr3:149765461-149766310,202500.0,0,-4785.0,1,7.0591664e-06,,,0.41260802572519595,0.016212232866617538
6088,ENSG00000206199,chr3:149771438-149772317,196508.0,0,-10777.0,1,-5.4751235e-05,,,0.41260802572519595,0.010383868158370738
6089,ENSG00000206199,chr3:149781011-149781941,186909.0,0,-20376.0,1,0.0047747954,,,0.41260802572519595,0.024452334695518187
6090,ENSG00000206199,chr3:149783289-149784148,184667.0,0,-22618.0,1,0.0043066177,,,0.41260802572519595,0.026529108327192335
6091,ENSG00000206199,chr3:149795785-149796704,172141.0,0,-35144.0,1,0.006405045,,,0.41260802572519595,0.018623969987271387
6092,ENSG00000206199,chr3:149807941-149808855,159987.0,0,-47298.0,1,0.0023302773,,,0.41260802572519595,0.02706504990955986
6093,ENSG00000206199,chr3:149812544-149813419,155404.0,0,-51881.0,1,0.0040588835,,,0.41260802572519595,0.1899242982514906
6094,ENSG00000206199,chr3:149815145-149815998,152814.0,0,-54471.0,1,0.0053148125,,,0.41260802572519595,0.012326656394453005
6095,ENSG00000206199,chr3:149816734-149817640,151198.0,0,-56087.0,1,0.0025208115,,,0.41260802572519595,0.012326656394453005
6096,ENSG00000206199,chr3:149879614-149880467,88345.0,0,-118940.0,1,0.0013566879,,,0.41260802572519595,0.010249882762778858
6097,ENSG00000206199,chr3:149881596-149882390,86392.0,0,-120893.0,1,0.000759377,,,0.41260802572519595,0.011857707509881422
6098,ENSG00000206199,chr3:149966838-149967735,1099.0,0,-206186.0,1,6.9810244e-06,,,0.41260802572519595,0.013264554163596167
6099,ENSG00000206199,chr3:149969887-149970550,-1833.0,1,-209118.0,0,0.0020700975,,,0.41260802572519595,0.043947209754136796
6100,ENSG00000206199,chr3:149970696-149971577,-2751.0,0,-210036.0,0,0.0032707944,,,0.41260802572519595,0.06699269779594025
6101,ENSG00000163659,chr3:156635749-156636652,-37035.0,0,-70570.0,0,-0.0010492688,,,0.169290547330341,0.015140349701882494
6102,ENSG00000163659,chr3:156642549-156643149,-30386.0,0,-63921.0,0,0.0008727981,,,0.169290547330341,0.01641321096000536
6103,ENSG00000163659,chr3:156643574-156644464,-29216.0,0,-62751.0,0,0.009122603,,,0.169290547330341,0.08615260936557916
6104,ENSG00000163659,chr3:156649775-156650587,-23054.0,0,-56589.0,0,-0.00033487883,,,0.169290547330341,0.020499765525557715
6105,ENSG00000163659,chr3:156663804-156664624,-9021.0,0,-42556.0,0,-0.0020292653,,,0.169290547330341,0.02204059757486434
6106,ENSG00000163659,chr3:156668075-156668986,-4705.0,0,-38240.0,0,-0.0009939616,,,0.169290547330341,0.014336437328331212
6107,ENSG00000163659,chr3:156673968-156674860,1179.0,0,-32356.0,1,0.0036828697,,,0.169290547330341,0.29262410397266697
6108,ENSG00000163659,chr3:156675439-156676077,2523.0,0,-31012.0,1,0.0013942613,,,0.169290547330341,0.05647484424197762
6109,ENSG00000163659,chr3:156680757-156681640,7963.0,0,-25572.0,1,-0.000805049,,,0.169290547330341,0.03336236350237824
6110,ENSG00000163659,chr3:156702108-156702967,29302.0,0,-4233.0,1,-0.0008049494,,,0.169290547330341,0.012058685603269243
6111,ENSG00000163659,chr3:156705498-156706413,32720.0,0,-815.0,1,0.0013269419,,,0.169290547330341,0.023380451530783143
6112,ENSG00000073711,chr3:135965306-135966154,2.0,0,-182164.0,1,-0.0009281074,,,0.2210759027266028,0.23353654451664768
6113,ENSG00000073711,chr3:135987408-135988298,22125.0,0,-160041.0,1,0.0045852265,,,0.2210759027266028,0.012929590674616466
6114,ENSG00000073711,chr3:136042390-136043284,77109.0,0,-105057.0,1,-0.0011025257,,,0.2210759027266028,0.010718831647350439
6115,ENSG00000073711,chr3:136071066-136071941,105775.0,0,-76391.0,1,-0.00037125626,,,0.2210759027266028,0.012527634487840826
6116,ENSG00000073711,chr3:136074999-136075866,109704.0,0,-72462.0,1,-0.0038070916,,,0.2210759027266028,0.021973604877068398
6117,ENSG00000073711,chr3:136078569-136079452,113282.0,0,-68884.0,1,-0.0016319437,,,0.2210759027266028,0.012527634487840826
6118,ENSG00000073711,chr3:136134819-136135720,169541.0,0,-12625.0,1,-0.008171145,,,0.2210759027266028,0.031084611777316272
6119,ENSG00000073711,chr3:136141164-136142004,175856.0,0,-6310.0,1,-0.00039052955,,,0.2210759027266028,0.01400147383935151
6120,ENSG00000158258,chr3:139934583-139935498,-145.0,1,-642357.0,0,0.00024536697,,,0.004421518054532056,0.07101225966369666
6121,ENSG00000158258,chr3:139937437-139938331,2699.0,0,-639513.0,1,0.00023416588,,,0.004421518054532056,0.012125678301065184
6122,ENSG00000158258,chr3:140128130-140129056,193408.0,0,-448804.0,1,-0.0001581468,,,0.004421518054532056,0.020030816640986132
6123,ENSG00000158258,chr3:140332206-140333106,397471.0,0,-244741.0,1,0.00014130939,,,0.004421518054532056,0.01091980974073826
6124,ENSG00000114796,chr3:183587109-183587997,-48057.0,0,-96966.0,0,0.009107706,,,0.2463991424934682,0.02512226167347759
6125,ENSG00000114796,chr3:183591815-183592675,-43365.0,0,-92274.0,0,0.00087931805,,,0.2463991424934682,0.01400147383935151
6126,ENSG00000114796,chr3:183635137-183635961,-61.0,1,-48970.0,0,-0.0038834824,,,0.2463991424934682,0.1518054532056006
6127,ENSG00000114796,chr3:183636306-183637195,1140.0,0,-47769.0,1,-0.0008702395,,,0.2463991424934682,0.21337174248006968
6128,ENSG00000285938,chr3:187714170-187715049,-29077.0,0,-31419.0,0,0.0015561068,,,0.008508072620084411,0.02766798418972332
6129,ENSG00000285938,chr3:187743407-187744104,69.0,0,-2273.0,1,0.009231782,,,0.008508072620084411,0.03758290346352248
6130,ENSG00000285938,chr3:187745179-187746051,1929.0,0,-413.0,1,0.005503967,,,0.008508072620084411,0.14925973068935486
6131,ENSG00000243944,chr3:150143790-150144650,105006.0,0,-69506.0,1,-6.429164e-06,,,0.004689488845715817,0.010115897367186977
6132,ENSG00000243944,chr3:150147086-150148005,108331.0,0,-66181.0,1,0.0010329679,,,0.004689488845715817,0.02458632009111007
6133,ENSG00000243944,chr3:150183873-150184781,145113.0,0,-29399.0,1,0.000326847,,,0.004689488845715817,0.031888524150867556
6134,ENSG00000225742,chr3:194203748-194204592,46033.0,0,-1778.0,1,0.0005663944,,,0.004555503450123936,0.035707107925236146
6135,ENSG00000225742,chr3:194205470-194206273,44332.0,0,-3479.0,1,0.0018491735,,,0.004555503450123936,0.05801567629128425
6136,ENSG00000225742,chr3:194224066-194224846,25747.0,0,-22064.0,1,0.00032155417,,,0.004555503450123936,0.031419575266295977
6137,ENSG00000225742,chr3:194245834-194246751,3911.0,0,-43900.0,1,-0.000697862,,,0.004555503450123936,0.014269444630535272
6138,ENSG00000225742,chr3:194249190-194250095,561.0,0,-47250.0,1,-4.2260242e-05,,,0.004555503450123936,0.022308568366048102
6139,ENSG00000225742,chr3:194253800-194254469,-3931.0,0,-51742.0,0,0.0013281081,,,0.004555503450123936,0.014738393515106854
6140,ENSG00000225742,chr3:194255175-194256098,-5433.0,0,-53244.0,0,0.0010520202,,,0.004555503450123936,0.18181818181818182
6141,ENSG00000225742,chr3:194265259-194266119,-15486.0,0,-63297.0,0,0.00035975198,,,0.004555503450123936,0.023782407717558785
6142,ENSG00000225742,chr3:194269403-194270300,-19648.0,0,-67459.0,0,0.0007065099,,,0.004555503450123936,0.042875326589401755
6143,ENSG00000225742,chr3:194270913-194271838,-21172.0,0,-68983.0,0,0.0013449839,,,0.004555503450123936,0.02250954645943592
6144,ENSG00000225742,chr3:194275076-194275885,-25277.0,0,-73088.0,0,0.00031286885,,,0.004555503450123936,0.011723722114289542
6145,ENSG00000225742,chr3:194285178-194286128,-35450.0,0,-83261.0,0,0.00043945835,,,0.004555503450123936,0.010718831647350439
6146,ENSG00000225742,chr3:194296671-194297592,-46928.0,0,-94739.0,0,6.4986656e-05,,,0.004555503450123936,0.011656729416493603
6147,ENSG00000113924,chr3:120637631-120638520,44194.0,0,-9903.0,1,-0.0010544125,,,0.018958933476251088,0.017686072218128224
6148,ENSG00000113924,chr3:120642250-120643157,39566.0,0,-14531.0,1,0.016211202,,,0.018958933476251088,0.08749246332149796
6149,ENSG00000113924,chr3:120659224-120660161,22577.0,0,-31520.0,1,0.0036711607,,,0.018958933476251088,0.012661619883432706
6150,ENSG00000113924,chr3:120678178-120679104,3628.0,0,-50469.0,1,-0.008474657,,,0.018958933476251088,0.06471494607087827
6151,ENSG00000196083,chr3:190485868-190486778,-27728.0,0,-173427.0,0,-0.00728908,,,0.30608963622965096,0.03168754605747973
6152,ENSG00000196083,chr3:190504233-190505119,-9375.0,0,-155074.0,0,0.0154481055,,,0.30608963622965096,0.0164802036578013
6153,ENSG00000196083,chr3:190513398-190514309,-198.0,1,-145897.0,0,0.031898655,,,0.30608963622965096,0.22368861794064446
6154,ENSG00000196083,chr3:190517396-190518301,3797.0,0,-141902.0,1,0.02931996,,,0.30608963622965096,0.014336437328331212
6155,ENSG00000196083,chr3:190528391-190529288,14788.0,0,-130911.0,1,0.014544184,,,0.30608963622965096,0.013264554163596167
6156,ENSG00000196083,chr3:190533226-190534128,19626.0,0,-126073.0,1,0.002757334,,,0.30608963622965096,0.010718831647350439
6157,ENSG00000196083,chr3:190546706-190547593,33098.0,0,-112601.0,1,-0.018444112,,,0.30608963622965096,0.01574328398204596
6158,ENSG00000196083,chr3:190566158-190567066,52561.0,0,-93138.0,1,0.026334118,,,0.30608963622965096,0.09399075500770417
6159,ENSG00000196083,chr3:190575182-190576091,61585.0,0,-84114.0,1,0.011590752,,,0.30608963622965096,0.01694915254237288
6160,ENSG00000196083,chr3:190580887-190581788,67286.0,0,-78413.0,1,-0.002526414,,,0.30608963622965096,0.02190661217927246
6161,ENSG00000196083,chr3:190585597-190586348,71921.0,0,-73778.0,1,0.019991731,,,0.30608963622965096,0.01641321096000536
6162,ENSG00000196083,chr3:190586475-190587277,72825.0,0,-72874.0,1,0.0019766004,,,0.30608963622965096,0.01956186775641455
6163,ENSG00000196083,chr3:190614073-190614996,100483.0,0,-45216.0,1,0.01603041,,,0.30608963622965096,0.015810276679841896
6164,ENSG00000196083,chr3:190616957-190617789,103322.0,0,-42377.0,1,0.035539135,,,0.30608963622965096,0.071749179339452
6165,ENSG00000196083,chr3:190618436-190619260,104797.0,0,-40902.0,1,0.014221185,,,0.30608963622965096,0.026931064513967977
6166,ENSG00000196083,chr3:190620749-190621645,107146.0,0,-38553.0,1,0.014489562,,,0.30608963622965096,0.010383868158370738
6167,ENSG00000196083,chr3:190645733-190646589,132110.0,0,-13589.0,1,-0.008342237,,,0.30608963622965096,0.014537415421719033
6168,ENSG00000058866,chr3:186107340-186108094,254517.0,0,-2049.0,1,0.005068023,,,0.22509546459435922,0.05332618744556843
6169,ENSG00000058866,chr3:186108782-186109682,253002.0,0,-3564.0,1,0.006339629,,,0.22509546459435922,0.30253902324646614
6170,ENSG00000058866,chr3:186110784-186111640,251022.0,0,-5544.0,1,-0.0014179554,,,0.22509546459435922,0.02786896228311114
