,group,name,Mean.1,Mean.2,Std.1,Std.2,obsn.1,obsn.2,score,p.value,p.adj,Frac.gene.1,Frac.peak.1,score.abs
15657,MoP,ENSG00000187210~chr9:76455966-76456870,-0.1322574,0.011290255,0.19519875416063887,0.09874849130297433,225.0,14702.0,-21.18284525924969,3.8073888557045986e-98,1.109396964775206e-93,0.7511111111111111,0.09777777777777778,21.18284525924969
17624,MoP,ENSG00000171631~chr11:73217930-73218866,0.1823974,0.0071569677,0.810323115361065,0.0735509416857721,225.0,14702.0,21.171077238994464,4.852149285761436e-98,1.413819258885167e-93,0.28888888888888886,0.15555555555555556,21.171077238994464
4071,MoP,ENSG00000115165~chr2:157420594-157421489,0.13411976,0.0043429565,0.2418049655833372,0.08708810942846633,225.0,14702.0,21.144523557929755,8.382045839067744e-98,2.4423605165875593e-93,0.3688888888888889,0.14222222222222222,21.144523557929755
1108,MoP,ENSG00000159388~chr1:203290291-203291079,0.12810753,0.002149631,0.37184095301567827,0.07686777275062313,225.0,14702.0,21.1027622216681,1.97775322572451e-97,5.762777349116077e-93,0.2311111111111111,0.07555555555555556,21.1027622216681
10206,MoP,ENSG00000095951~chr6:12051618-12052492,0.12015152,0.004231452,0.19731724015371357,0.07874093179193262,225.0,14702.0,21.09564208923852,2.2891156940915972e-97,6.670025309444096e-93,0.5155555555555555,0.07111111111111111,21.09564208923852
25690,MoP,ENSG00000030582~chr17:44344847-44345663,0.18074363,0.005382074,0.6144122069301201,0.0992155201916489,225.0,14702.0,21.062419895321135,4.525533041409971e-97,1.3186498176060374e-92,0.7777777777777778,0.14222222222222222,21.062419895321135
12343,MoP,ENSG00000127946~chr7:75534707-75535607,0.14958979,0.009094906,0.26942249558062736,0.09445285008501558,225.0,14702.0,21.0447510973585,6.500045396287044e-97,1.893983227570119e-92,0.6133333333333333,0.09777777777777778,21.0447510973585
3792,MoP,ENSG00000138439~chr2:202609370-202610105,-0.12447158,-0.0032761642,0.2072367807009114,0.08258181061369177,225.0,14702.0,-21.02724869992663,9.301652209770164e-97,2.7103154208828303e-92,0.17333333333333334,0.05333333333333334,21.02724869992663
7294,MoP,ENSG00000163694~chr4:40621462-40622330,0.24714649,0.011714904,1.0483042130359355,0.10822370289379007,225.0,14702.0,20.93374957949902,6.280038821204401e-96,1.8298777117225383e-91,0.7555555555555555,0.10222222222222223,20.93374957949902
20125,MoP,ENSG00000111344~chr12:113174172-113175036,0.14426106,-0.003250764,0.7628979275524026,0.04891784820685224,225.0,14702.0,20.850326593874296,3.42810260227159e-95,9.988805362498958e-91,0.18666666666666668,0.057777777777777775,20.850326593874296
20587,MoP,ENSG00000258344~chr12:54304017-54304933,0.12290245,0.007971627,0.11394097128819666,0.08152785507591509,225.0,14702.0,20.83719203639604,4.475624506491873e-95,1.304107468701602e-90,0.1511111111111111,0.14222222222222222,20.83719203639604
23816,MoP,ENSG00000140859~chr16:57807878-57808780,0.13549408,-0.0074485037,0.42232769268507553,0.08897365802111067,225.0,14702.0,20.791708528901374,1.1254496561925845e-94,3.2793352082139525e-90,0.21333333333333335,0.06222222222222222,20.791708528901374
2969,MoP,ENSG00000232973~chr2:38146282-38147131,0.11714972,0.00095819955,0.3258029991734048,0.07422452440594086,225.0,14702.0,20.644693418971094,2.1884621448916566e-93,6.376740997785309e-89,0.10222222222222223,0.05333333333333334,20.644693418971094
17382,MoP,ENSG00000110031~chr11:58579552-58580223,-0.13273476,-0.0027652367,0.22690180199914664,0.09039778874357193,225.0,14702.0,-20.599458375256265,5.43205942569727e-93,1.5827934754596706e-88,0.7422222222222222,0.08444444444444445,20.599458375256265
5556,MoP,ENSG00000064225~chr3:98761470-98762186,0.15909334,0.0042280797,0.31364352047925337,0.10630558319455223,225.0,14702.0,20.531923774633974,2.1033529193982318e-92,6.128749736542568e-88,0.7066666666666667,0.057777777777777775,20.531923774633974
17802,MoP,ENSG00000110395~chr11:119172185-119173077,0.13872363,-0.0035886155,0.2708288898718081,0.09846691435397212,225.0,14702.0,20.52764653349606,2.291332596859959e-92,6.676484920730549e-88,0.5911111111111111,0.05333333333333334,20.52764653349606
5227,MoP,ENSG00000182247~chr3:23454881-23455694,0.2228047,0.031238122,0.5432273218022121,0.12302832283341204,225.0,14702.0,20.50738957832625,3.436007861051366e-92,1.0011839705531471e-87,0.7911111111111111,0.057777777777777775,20.50738957832625
893,MoP,ENSG00000117091~chr1:160712637-160713416,0.17258668,0.0074918163,0.3295777433680076,0.11378434198499604,225.0,14702.0,20.492979171633895,4.582827513189176e-92,1.3353442807930622e-87,0.5733333333333334,0.06222222222222222,20.492979171633895
24610,MoP,ENSG00000108691~chr17:34242365-34243275,-0.13754341,0.0046015317,0.5672927045208204,0.07747010721681605,225.0,14702.0,-20.41696027537091,2.087338261135387e-91,6.08208622529629e-87,0.19111111111111112,0.06222222222222222,20.41696027537091
14024,MoP,ENSG00000156011~chr8:18978570-18979488,0.18301493,0.0152587965,0.40191548731961746,0.11284183443998361,225.0,14702.0,20.41317327702154,2.2507890554004244e-91,6.558349149625757e-87,0.35555555555555557,0.08,20.41317327702154
28466,MoP,ENSG00000100055~chr22:37284611-37285520,0.13099062,0.0015856985,0.4515694743551197,0.07726748959966787,225.0,14702.0,20.372705610294332,5.03334637480803e-91,1.4666164666915636e-86,0.27111111111111114,0.19111111111111112,20.372705610294332
16653,MoP,ENSG00000184384~chr11:96212180-96213086,0.16610003,-0.022970812,0.3541643691343075,0.1327520294236037,225.0,14702.0,20.290946408607827,2.546975179215809e-90,7.421376277199024e-86,0.7422222222222222,0.057777777777777775,20.290946408607827
16397,MoP,ENSG00000130413~chr11:8603784-8604666,-0.15635559,0.0031650208,0.22806822541861985,0.1149071340885885,225.0,14702.0,-20.225001475286792,9.37662306786136e-90,2.732160429513443e-85,0.18666666666666668,0.07111111111111111,20.225001475286792
14733,MoP,ENSG00000287195~chr8:129939404-129940297,-0.10412019,-0.0005524073,0.1719279475032281,0.07402226894705204,225.0,14702.0,-20.173698851609345,2.5774449770065618e-89,7.51015917400172e-85,0.18222222222222223,0.18666666666666668,20.173698851609345
10942,MoP,ENSG00000111962~chr6:149015618-149016495,0.21880496,0.02483355,0.40869206205617853,0.1351389056852886,225.0,14702.0,20.16991667284574,2.7766600697050292e-89,8.090632111106514e-85,0.38222222222222224,0.06666666666666667,20.16991667284574
5182,MoP,ENSG00000144668~chr3:37556652-37557542,-0.15638565,0.0036444333,0.2454233121284438,0.11524956422471345,225.0,14702.0,-20.143311782294465,4.686005231442801e-89,1.3654082043378035e-84,0.1511111111111111,0.06666666666666667,20.143311782294465
18379,MoP,ENSG00000107551~chr10:44967858-44968704,0.18679431,0.017473234,0.5464995745394327,0.10661974878796972,225.0,14702.0,20.12968166484,6.125372933136008e-89,1.78481116525717e-84,0.11555555555555555,0.11555555555555555,20.12968166484
11706,MoP,ENSG00000112033~chr6:35299417-35300313,0.16717151,0.0040442045,0.45274645145297804,0.10810732764452213,225.0,14702.0,20.10569412243707,9.8102534873527e-89,2.8585116611448296e-84,0.3511111111111111,0.08444444444444445,20.10569412243707
8344,MoP,ENSG00000151726~chr4:184856070-184856906,0.11167578,-0.0025577613,0.29263368554826924,0.07727716613236339,225.0,14702.0,20.086624957580515,1.4260137687676241e-88,4.155118919435103e-84,0.3511111111111111,0.07111111111111111,20.086624957580515
6217,MoP,ENSG00000163864~chr3:139572666-139573536,-0.1337858,-0.0005984484,0.22170215966238008,0.09569718456111197,225.0,14702.0,-20.07111298276684,1.9326695664485877e-88,5.631412582717895e-84,0.16444444444444445,0.05333333333333334,20.07111298276684
889,MoP,ENSG00000117091~chr1:160705142-160705954,0.17843825,0.0059197177,0.43932908684473254,0.11729474488200435,225.0,14702.0,20.02478743852286,4.7851573498317906e-88,1.3942991485939871e-83,0.5733333333333334,0.08,20.02478743852286
27788,MoP,ENSG00000104870~chr19:49478522-49479426,0.20662263,0.01259516,0.6499050391415586,0.12163850296194251,225.0,14702.0,19.973204431712297,1.3101188022949366e-87,3.817424166126986e-83,0.4088888888888889,0.09333333333333334,19.973204431712297
26961,MoP,ENSG00000101336~chr20:32034752-32035613,0.15683885,0.011316271,0.4548675586734824,0.09401414383299918,225.0,14702.0,19.93309022360131,2.8624401750929803e-87,8.340578182185926e-83,0.5644444444444444,0.05333333333333334,19.93309022360131
9320,MoP,ENSG00000145819~chr5:143051288-143052197,0.20970644,0.039381612,0.36524921424256973,0.12002077180938703,225.0,14702.0,19.926644333962166,3.245026104024946e-87,9.455357061907888e-83,0.8977777777777778,0.057777777777777775,19.926644333962166
15157,MoP,ENSG00000178209~chr8:143951830-143952491,0.12916228,0.007403469,0.3857715288221668,0.07840080345998293,225.0,14702.0,19.90991319308462,4.493193654130568e-87,1.3092267669405651e-82,0.3688888888888889,0.18666666666666668,19.90991319308462
15885,MoP,ENSG00000138835~chr9:113523409-113524350,-0.12340892,0.0037655325,0.1813207528574058,0.09318245124569223,225.0,14702.0,-19.905025184483524,4.941122669669348e-87,1.4397443234882547e-82,0.10666666666666667,0.10666666666666667,19.905025184483524
29024,MoP,ENSG00000160255~chr21:44927296-44928158,0.18318395,0.0047373767,0.4486685595264803,0.12265627941507042,225.0,14702.0,19.888586405460345,6.800668733995433e-87,1.9815788557115892e-82,0.8844444444444445,0.10222222222222223,19.888586405460345
5522,MoP,ENSG00000114541~chr3:69541869-69542795,0.13437779,0.0040145135,0.26950020932585217,0.09281233716768272,225.0,14702.0,19.832668771915092,2.012000239574021e-86,5.862566298070782e-82,0.6311111111111111,0.07555555555555556,19.832668771915092
20465,MoP,ENSG00000134531~chr12:13179392-13180247,-0.16224964,0.03515018,0.6206541436506914,0.1282962890955712,225.0,14702.0,-19.81458070893681,2.855896528065561e-86,8.321511303477433e-82,0.5955555555555555,0.06666666666666667,19.81458070893681
21073,MoP,ENSG00000133121~chr13:33349815-33350695,0.16050164,0.010787139,0.28048378363656923,0.10840880161094082,225.0,14702.0,19.732678441024646,1.389546250244937e-85,4.0488598639636978e-81,0.4088888888888889,0.08888888888888889,19.732678441024646
18720,MoP,ENSG00000122861~chr10:73894197-73895106,0.121448696,-0.0018307557,0.33146627709076193,0.08433498516538919,225.0,14702.0,19.726955945578187,1.5516089089470958e-85,4.521078038890048e-81,0.2311111111111111,0.05333333333333334,19.726955945578187
8050,MoP,ENSG00000145431~chr4:157014993-157015899,-0.117395364,0.0058307494,0.2580095537524848,0.08814610768734016,225.0,14702.0,-19.721151095460296,1.7352721619476064e-85,5.056236025482935e-81,0.31555555555555553,0.05333333333333334,19.721151095460296
8520,MoP,ENSG00000125089~chr4:8198675-8199566,0.1546686,0.018653557,0.2873735810234005,0.09725361837140264,225.0,14702.0,19.707676467215812,2.249548037754141e-85,6.554733072408016e-81,0.2577777777777778,0.2311111111111111,19.707676467215812
8181,MoP,ENSG00000159733~chr4:2412813-2413724,0.11305838,0.0025935352,0.18694119484828337,0.08085189753894627,225.0,14702.0,19.706345920781892,2.307929675337547e-85,6.724845487998545e-81,0.13777777777777778,0.3377777777777778,19.706345920781892
4740,MoP,ENSG00000182389~chr2:152046720-152047565,0.20288372,0.026347978,0.4187139989960937,0.1243634748330066,225.0,14702.0,19.661606035034207,5.457166753808663e-85,1.5901092487247682e-80,0.3022222222222222,0.07111111111111111,19.661606035034207
12727,MoP,ENSG00000233559~chr7:130925679-130926524,0.14470406,0.008492094,0.3732920267010523,0.09334207213702887,225.0,14702.0,19.627188104097073,1.0566693841873287e-84,3.0789232516450384e-80,0.5822222222222222,0.06666666666666667,19.627188104097073
25767,MoP,ENSG00000161955~chr17:7552496-7553390,0.14850566,0.009869239,0.2966452168296591,0.09962649520007343,225.0,14702.0,19.59133849570556,2.1005990815438486e-84,6.1207256038024664e-80,0.38222222222222224,0.10222222222222223,19.59133849570556
20847,MoP,ENSG00000136052~chr12:104957902-104958829,0.100169316,-0.00041547115,0.2959109126374818,0.06788425473495834,225.0,14702.0,19.57155939536738,3.0673216519850157e-84,8.937561829553939e-80,0.1688888888888889,0.13333333333333333,19.57155939536738
25329,MoP,ENSG00000265987~chr17:75297105-75297991,0.102640174,0.0005325298,0.25087547424929385,0.07189796773374539,225.0,14702.0,19.564314392695895,3.5232625865782195e-84,1.0266082524771616e-79,0.4088888888888889,0.07111111111111111,19.564314392695895
22355,MoP,ENSG00000131981~chr14:55101905-55102773,0.1175966,-0.018666184,0.5188396214414549,0.08279639980229034,225.0,14702.0,19.52579767725183,7.3545748352905555e-84,2.142976015506962e-79,0.43555555555555553,0.10666666666666667,19.52579767725183
25642,MoP,ENSG00000159842~chr17:1229292-1230182,0.15595695,0.017508708,0.34166882129605036,0.09832736698273149,225.0,14702.0,19.409679501366234,6.7066528457202e-83,1.9541845061859521e-78,0.7155555555555555,0.10666666666666667,19.409679501366234
21995,MoP,ENSG00000165914~chr14:90675186-90676016,-0.14417817,-0.0067386166,0.2586518810250862,0.10160100564321684,225.0,14702.0,-19.35714194842879,1.815743848389286e-82,5.290714425436701e-78,0.3244444444444444,0.06222222222222222,19.35714194842879
23359,MoP,ENSG00000182718~chr15:60397696-60398500,0.16785948,0.023264235,0.35182801754155907,0.10337156863668324,225.0,14702.0,19.34339760364623,2.3552154948457114e-82,6.862626908881434e-78,0.6622222222222223,0.17333333333333334,19.34339760364623
14039,MoP,ENSG00000253535~chr8:24349450-24350312,0.14625727,0.00021780048,0.35443252720055557,0.10456951827583612,225.0,14702.0,19.324764263880343,3.3502112115929764e-82,9.761845428339614e-78,0.5422222222222223,0.08444444444444445,19.324764263880343
27911,MoP,ENSG00000171223~chr19:12757334-12758242,0.11256192,0.004729901,0.2084348645485729,0.08000437891479417,225.0,14702.0,19.245979013698097,1.4812152195528043e-81,4.315964906732961e-77,0.37777777777777777,0.13777777777777778,19.245979013698097
25640,MoP,ENSG00000159842~chr17:1203011-1203878,0.12709594,0.0017948699,0.3338028267396292,0.08888858254520823,225.0,14702.0,19.183136517675447,4.827742995943845e-81,1.4067077541581175e-76,0.7155555555555555,0.1511111111111111,19.183136517675447
15679,MoP,ENSG00000187210~chr9:76629313-76630204,-0.1149313,0.008326025,0.17488046535924898,0.09392820114929257,225.0,14702.0,-19.18301060388513,4.839167649374652e-81,1.410036669674786e-76,0.7511111111111111,0.05333333333333334,19.18301060388513
21301,MoP,ENSG00000169508~chr13:99356013-99356907,-0.15614724,0.0027580925,0.5035277431774489,0.10801955962441087,225.0,14702.0,-19.12536096025648,1.4259214100729868e-80,4.154849804670669e-76,0.6133333333333333,0.057777777777777775,19.12536096025648
2125,MoP,ENSG00000276600~chr1:206001200-206002096,0.17248033,0.020489473,0.30906038953635667,0.113214991449056,225.0,14702.0,19.082530891062405,3.176206006349602e-80,9.25482906130147e-76,0.26222222222222225,0.07111111111111111,19.082530891062405
17779,MoP,ENSG00000151376~chr11:86688120-86688960,-0.11523708,0.013833423,0.2097969877102763,0.09822235655069987,225.0,14702.0,-19.059001360996724,4.9280177624837516e-80,1.4359258156325155e-75,0.2,0.08,19.059001360996724
10022,MoP,ENSG00000063438~chr5:371623-372480,-0.12413949,0.035031747,0.22073824864265204,0.12281858400228328,225.0,14702.0,-18.977739369243896,2.2375987186029938e-79,6.519915146265404e-75,0.8,0.05333333333333334,18.977739369243896
18523,MoP,ENSG00000107957~chr10:103845765-103846490,0.14548445,0.0026458073,0.4597969441707843,0.09779805790079925,225.0,14702.0,18.947813486820632,3.9003367996244306e-79,1.1364801366745666e-74,0.4177777777777778,0.05333333333333334,18.947813486820632
6732,MoP,ENSG00000131370~chr3:15291785-15292701,-0.14159285,0.021260174,0.22964957863348198,0.1258390818699545,225.0,14702.0,-18.93687620213719,4.777596319907107e-79,1.3920960156945329e-74,0.4622222222222222,0.06222222222222222,18.93687620213719
28930,MoP,ENSG00000156273~chr21:29300064-29300782,0.14267461,0.010808831,0.2882179855029672,0.09862263552213012,225.0,14702.0,18.865465295547402,1.791794900612771e-78,5.220931981405492e-74,0.7733333333333333,0.07555555555555556,18.865465295547402
26316,MoP,ENSG00000132205~chr18:2898031-2898897,0.20667255,0.019155877,0.38492476916999324,0.14138693996564858,225.0,14702.0,18.85698866655,2.0955411837660568e-78,6.1059879012575366e-74,0.7066666666666667,0.08444444444444445,18.85698866655
8266,MoP,ENSG00000137462~chr4:153651342-153652212,0.28700602,0.04822156,0.602870597403465,0.17490228859815501,225.0,14702.0,18.843277370917797,2.6992334301880105e-78,7.865026368881825e-74,0.48444444444444446,0.08,18.843277370917797
27178,MoP,ENSG00000065989~chr19:10416333-10417248,0.14565402,0.013592652,0.38609780160710855,0.09375132621957273,225.0,14702.0,18.834799678225494,3.1563200231883716e-78,9.196885283566278e-74,0.21333333333333335,0.2577777777777778,18.834799678225494
19433,MoP,ENSG00000172243~chr12:10128426-10129320,0.26609734,0.0157973,1.4176482493898233,0.0967705532906568,225.0,14702.0,18.774968174275397,9.502743468155391e-78,2.768909391751118e-73,0.3288888888888889,0.06666666666666667,18.774968174275397
22248,MoP,ENSG00000119686~chr14:75542401-75543301,0.12784784,0.0027410265,0.6223101511832562,0.0641445555042794,225.0,14702.0,18.75099007043794,1.4766408144216978e-77,4.302636005061943e-73,0.27111111111111114,0.13333333333333333,18.75099007043794
10929,MoP,ENSG00000111962~chr6:148758194-148759082,0.12541561,-0.0066456287,0.26202934337860895,0.10121998950678471,225.0,14702.0,18.64118633472759,1.1038582018586945e-76,3.216422028575864e-72,0.38222222222222224,0.09333333333333334,18.64118633472759
26161,MoP,ENSG00000101493~chr18:76491123-76491926,0.14410508,0.009822458,0.26489708684129365,0.103060504309951,225.0,14702.0,18.62847217503538,1.3923784719642247e-76,4.057112391609358e-72,0.6311111111111111,0.09333333333333334,18.62847217503538
20686,MoP,ENSG00000122986~chr12:110661228-110662148,0.14350064,0.002894704,0.3373071803915987,0.10536287713828915,225.0,14702.0,18.615877959771506,1.7522077215228824e-76,5.105582858973375e-72,0.3111111111111111,0.14666666666666667,18.615877959771506
26542,MoP,ENSG00000172216~chr20:50165750-50166642,0.12251481,-0.0027062988,0.3524694797348478,0.09124363711120474,225.0,14702.0,18.580764469417655,3.323341815295889e-76,9.68355338140916e-72,0.36,0.18666666666666668,18.580764469417655
27645,MoP,ENSG00000090339~chr19:10249818-10250683,0.10140204,-0.0010862615,0.4135205751336318,0.06518970493957811,225.0,14702.0,18.56694370958844,4.2742089351330633e-76,1.245418999519072e-71,0.19111111111111112,0.07111111111111111,18.56694370958844
10025,MoP,ENSG00000063438~chr5:392233-393116,0.2018211,0.02479304,0.40889190049615437,0.13433532007677484,225.0,14702.0,18.50350259561061,1.3536120254636335e-75,3.944154719795935e-71,0.8,0.1111111111111111,18.50350259561061
9257,MoP,ENSG00000174705~chr5:172443197-172444083,0.14386757,0.004129144,0.657732599879545,0.0792251759265453,225.0,14702.0,18.47698404288087,2.189173903321268e-75,6.378814919497511e-71,0.37333333333333335,0.057777777777777775,18.47698404288087
17381,MoP,ENSG00000110031~chr11:58578572-58579414,-0.12921569,-0.004783535,0.2945457291325524,0.09425380640199468,225.0,14702.0,-18.47515370427754,2.2629783983814973e-75,6.593866457204007e-71,0.7422222222222222,0.24444444444444444,18.47515370427754
10421,MoP,ENSG00000179344~chr6:32664519-32665415,0.16338445,0.0059721926,0.35915050683814387,0.1199869320461109,225.0,14702.0,18.458380904356932,3.0660337858680147e-75,8.933809245262222e-71,0.5022222222222222,0.08,18.458380904356932
21052,MoP,ENSG00000150907~chr13:40638836-40639730,-0.10350718,-0.0014732665,0.17186928971974125,0.08016803754690324,225.0,14702.0,-18.455334261822404,3.239833252126788e-75,9.440226130047036e-71,0.14666666666666667,0.08,18.455334261822404
9609,MoP,ENSG00000196743~chr5:151255625-151256534,0.14788546,0.016495354,0.2383360511364249,0.1030920804350767,225.0,14702.0,18.382870689556775,1.1993852701896927e-74,3.4947688002787265e-70,0.40444444444444444,0.06666666666666667,18.382870689556775
9756,MoP,ENSG00000170458~chr5:140664283-140665177,0.13832697,0.0018675558,0.7566002625633964,0.061179464303734894,225.0,14702.0,18.332818814871846,2.9535692715427904e-74,8.606110143421383e-70,0.24444444444444444,0.19555555555555557,18.332818814871846
11477,MoP,ENSG00000112343~chr6:25962244-25963155,0.111468665,0.0067864764,0.21049169787983116,0.0819124430685506,225.0,14702.0,18.27181781017938,8.830456062411936e-74,2.57301828746559e-69,0.4177777777777778,0.19111111111111112,18.27181781017938
17838,MoP,ENSG00000166340~chr11:6646673-6647566,0.1308468,0.0019143138,0.23535652624883244,0.10182645570448452,225.0,14702.0,18.263549921825163,1.0240789500988954e-73,2.9839612447981615e-69,0.6577777777777778,0.13777777777777778,18.263549921825163
24611,MoP,ENSG00000108691~chr17:34246181-34247089,0.15380655,0.00075284106,0.7873433549481043,0.08005646170644987,225.0,14702.0,18.23235134193471,1.7902253543280153e-73,5.216358637440971e-69,0.19111111111111112,0.057777777777777775,18.23235134193471
2152,MoP,ENSG00000160712~chr1:154403134-154404064,-0.11040643,0.05547525,0.20537514377146243,0.13435837105185172,225.0,14702.0,-18.19760791410735,3.331039713995153e-73,9.705983518639077e-69,0.6355555555555555,0.08444444444444445,18.19760791410735
22590,MoP,ENSG00000206190~chr15:25860510-25861343,0.14882834,0.011414064,0.3810537411357526,0.10325918887660314,225.0,14702.0,18.165053228960396,5.954146720570662e-73,1.7349192714398797e-68,0.4622222222222222,0.05333333333333334,18.165053228960396
9254,MoP,ENSG00000174705~chr5:172409832-172410740,-0.114003256,0.0023181043,0.5316855620812897,0.07024276892605759,225.0,14702.0,-18.149616113024685,7.839332239461526e-73,2.2842246279342994e-68,0.37333333333333335,0.07555555555555556,18.149616113024685
27690,MoP,ENSG00000216490~chr19:18167888-18168793,0.17241815,-9.682187e-06,0.8672281602399547,0.09425602711012039,225.0,14702.0,18.13296079266233,1.0545261039372048e-72,3.0726781616522275e-68,0.7111111111111111,0.06666666666666667,18.13296079266233
3547,MoP,ENSG00000071073~chr2:98730725-98731606,0.13887034,0.009936504,0.23376609587283412,0.10269087938179748,225.0,14702.0,18.130491334860046,1.1018982989293238e-72,3.210711263420264e-68,0.5466666666666666,0.25333333333333335,18.130491334860046
16568,MoP,ENSG00000124942~chr11:62545181-62546116,0.15171663,0.011315671,0.30066825623559784,0.11031738325145049,225.0,14702.0,18.093367873929108,2.1317529026521204e-72,6.211501607747749e-68,0.6266666666666667,0.13777777777777778,18.093367873929108
5641,MoP,ENSG00000010327~chr3:52455073-52455977,-0.15465194,0.0002951139,0.2342843692643717,0.12548691777821405,225.0,14702.0,-18.047812814209948,4.7825684433834e-72,1.3935447930330552e-67,0.6533333333333333,0.13333333333333333,18.047812814209948
8891,MoP,ENSG00000248323~chr5:91162374-91163287,0.18828042,0.0057334043,1.050486339764761,0.07954102789424701,225.0,14702.0,17.99943027548111,1.1257576119322192e-71,3.2802325296481e-67,0.21777777777777776,0.13333333333333333,17.99943027548111
11552,MoP,ENSG00000197081~chr6:159968629-159969492,-0.11051951,0.025139876,0.4106617004773846,0.10157445702012001,225.0,14702.0,-17.924663000121043,4.208311746269268e-71,1.2262178766279392e-66,0.5422222222222223,0.12,17.924663000121043
25793,MoP,ENSG00000141506~chr17:8966844-8967572,0.16287008,0.02029769,0.4123598896727136,0.10803884249999342,225.0,14702.0,17.906148284395044,5.828633319155321e-71,1.6983471765354776e-66,0.5155555555555555,0.057777777777777775,17.906148284395044
9914,MoP,ENSG00000050767~chr5:178249304-178250141,-0.14349651,0.004913852,0.3663504776497184,0.11586769986447122,225.0,14702.0,-17.89745890210549,6.790607736130274e-71,1.9786472821536392e-66,0.38666666666666666,0.06222222222222222,17.89745890210549
12208,MoP,ENSG00000281103~chr7:38367885-38368729,0.14307556,0.0053764014,0.24831535351960904,0.11149387884349868,225.0,14702.0,17.862237253080828,1.260392513857718e-70,3.672531706878619e-66,0.4088888888888889,0.1111111111111111,17.862237253080828
6745,MoP,ENSG00000131370~chr3:15377918-15378817,0.13489743,0.003114086,0.38257706778297673,0.10062932492736676,225.0,14702.0,17.782417923764953,5.0972567884056016e-70,1.4852386830056242e-65,0.4622222222222222,0.12,17.782417923764953
28105,MoP,ENSG00000131042~chr19:54302041-54302960,0.11851745,0.0015466186,0.549239119015148,0.07186509442679394,225.0,14702.0,17.75849094631052,7.73995537462493e-70,2.255268197058212e-65,0.10222222222222223,0.08,17.75849094631052
28097,MoP,ENSG00000170909~chr19:54115093-54116023,-0.111596465,7.053511e-05,0.39030597343238405,0.08118558676100467,225.0,14702.0,-17.742181919353516,1.028612343975862e-69,2.9971706478768667e-65,0.35555555555555557,0.18222222222222223,17.742181919353516
14171,MoP,ENSG00000042980~chr8:24349450-24350312,0.15383267,0.00402269,0.35593976674079014,0.11893868536974318,225.0,14702.0,17.722187800434003,1.4572224641378681e-69,4.24605481600492e-65,0.8355555555555556,0.08444444444444445,17.722187800434003
24834,MoP,ENSG00000154229~chr17:66302107-66302979,0.15566148,0.013984346,0.3832546720096449,0.11027014742634493,225.0,14702.0,17.710540091323224,1.7847472773164539e-69,5.200396616644683e-65,0.5511111111111111,0.1288888888888889,17.710540091323224
19153,MoP,ENSG00000119977~chr10:95697135-95698030,0.10894638,0.0051421155,0.26219994161787047,0.08177461589571075,225.0,14702.0,17.704053923526573,1.997951849959595e-69,5.821632100412268e-65,0.4088888888888889,0.06222222222222222,17.704053923526573
23944,MoP,ENSG00000140836~chr16:72931407-72932319,0.10865447,-0.019500395,0.26207050704862206,0.10389538802661165,225.0,14702.0,17.665358402478265,3.9138654968703044e-69,1.1404221284780693e-64,0.56,0.06222222222222222,17.665358402478265
29023,MoP,ENSG00000160255~chr21:44924730-44925642,0.1663503,0.0110521335,0.4317873126497836,0.12068900494702406,225.0,14702.0,17.655736501009237,4.625134287200059e-69,1.3476716286043532e-64,0.8844444444444445,0.07111111111111111,17.655736501009237
9775,MoP,ENSG00000043462~chr5:170312359-170313234,-0.12246766,-0.0018427677,0.23245366335141288,0.09858442264820662,225.0,14702.0,-17.62170262427986,8.343132721318201e-69,2.4310220123376973e-64,0.5111111111111111,0.1111111111111111,17.62170262427986
11790,MoP,ENSG00000130396~chr6:167826443-167827309,0.10931632,0.0011141134,0.30950409460200695,0.08385194123309023,225.0,14702.0,17.613272584268014,9.65421917921922e-69,2.813046384440896e-64,0.27111111111111114,0.14222222222222222,17.613272584268014
25644,MoP,ENSG00000159842~chr17:1253475-1254382,0.11405161,0.002197647,0.3078375746311588,0.08756245434345299,225.0,14702.0,17.57691800634318,1.8102852888752637e-68,5.2748092747247436e-64,0.7155555555555555,0.057777777777777775,17.57691800634318
26960,MoP,ENSG00000101336~chr20:32031087-32031983,0.11724747,-0.0025848981,0.39533685175757527,0.08987124323755942,225.0,14702.0,17.5760538389306,1.8375135220700769e-68,5.35414690060779e-64,0.5644444444444444,0.07111111111111111,17.5760538389306
13270,MoP,ENSG00000186088~chr7:77409884-77410799,0.14974836,0.010832284,0.36141438160770356,0.11017394388430998,225.0,14702.0,17.529937418974843,4.071775849302721e-68,1.1864340469698268e-63,0.3111111111111111,0.07555555555555556,17.529937418974843
18291,MoP,ENSG00000138119~chr10:93313541-93314433,-0.10780957,0.0028278986,0.6011801568937434,0.058879481377545416,225.0,14702.0,-17.518324701860774,4.973502096094862e-68,1.449179040760121e-63,0.28888888888888886,0.07555555555555556,17.518324701860774
16292,MoP,ENSG00000107263~chr9:131755317-131756219,0.12384444,0.004272635,0.2519436191532063,0.09785506551092471,225.0,14702.0,17.467382689985318,1.1943379799908628e-67,3.480062006097376e-63,0.8088888888888889,0.06666666666666667,17.467382689985318
24181,MoP,ENSG00000169896~chr16:31253381-31254267,0.24453121,0.021113543,0.5674237609602177,0.17865702433338707,225.0,14702.0,17.463358388038653,1.2797881264386884e-67,3.72904664281705e-63,0.11555555555555555,0.10666666666666667,17.463358388038653
